source_desc,sector_desc,group_desc,commodity_desc,class_desc,prodn_practice_desc,util_practice_desc,statisticcat_desc,unit_desc,short_desc,domain_desc,domaincat_desc,agg_level_desc,state_ansi,state_fips_code,state_alpha,state_name,asd_code,asd_desc,county_ansi,county_code,county_name,region_desc,zip_5,watershed_code,watershed_desc,congr_district_code,country_code,country_name,location_desc,year,freq_desc,begin_code,end_code,reference_period_desc,week_ending,load_time,Value,CV (%),State
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,24,24,MD,MARYLAND,20,NORTH CENTRAL,013,013,CARROLL,,,00000000,,,9000,UNITED STATES,"MARYLAND, NORTH CENTRAL, CARROLL",2020,ANNUAL,00,00,YEAR,,2024-02-23 15:00:00.000,135.5,4.8,MD
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,24,24,MD,MARYLAND,20,NORTH CENTRAL,013,013,CARROLL,,,00000000,,,9000,UNITED STATES,"MARYLAND, NORTH CENTRAL, CARROLL",2019,ANNUAL,00,00,YEAR,,2024-02-23 15:00:00.000,181.1,,MD
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,24,24,MD,MARYLAND,20,NORTH CENTRAL,013,013,CARROLL,,,00000000,,,9000,UNITED STATES,"MARYLAND, NORTH CENTRAL, CARROLL",2018,ANNUAL,00,00,YEAR,,2024-02-23 15:00:00.000,148.7,,MD
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,24,24,MD,MARYLAND,20,NORTH CENTRAL,013,013,CARROLL,,,00000000,,,9000,UNITED STATES,"MARYLAND, NORTH CENTRAL, CARROLL",2017,ANNUAL,00,00,YEAR,,2018-02-22 15:08:35.000,173.2,,MD
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,24,24,MD,MARYLAND,20,NORTH CENTRAL,013,013,CARROLL,,,00000000,,,9000,UNITED STATES,"MARYLAND, NORTH CENTRAL, CARROLL",2016,ANNUAL,00,00,YEAR,,2017-02-23 15:00:08.000,168.8,,MD
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,24,24,MD,MARYLAND,20,NORTH CENTRAL,013,013,CARROLL,,,00000000,,,9000,UNITED STATES,"MARYLAND, NORTH CENTRAL, CARROLL",2015,ANNUAL,00,00,YEAR,,2016-02-18 15:04:50.000,176.2,,MD
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,24,24,MD,MARYLAND,20,NORTH CENTRAL,021,021,FREDERICK,,,00000000,,,9000,UNITED STATES,"MARYLAND, NORTH CENTRAL, FREDERICK",2023,ANNUAL,00,00,YEAR,,2025-05-06 15:00:00.000,119.7,7.5,MD
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,24,24,MD,MARYLAND,20,NORTH CENTRAL,021,021,FREDERICK,,,00000000,,,9000,UNITED STATES,"MARYLAND, NORTH CENTRAL, FREDERICK",2022,ANNUAL,00,00,YEAR,,2024-02-23 15:00:00.000,159.5,5.2,MD
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,24,24,MD,MARYLAND,20,NORTH CENTRAL,021,021,FREDERICK,,,00000000,,,9000,UNITED STATES,"MARYLAND, NORTH CENTRAL, FREDERICK",2021,ANNUAL,00,00,YEAR,,2024-02-23 15:00:00.000,167.9,2.5,MD
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,24,24,MD,MARYLAND,20,NORTH CENTRAL,021,021,FREDERICK,,,00000000,,,9000,UNITED STATES,"MARYLAND, NORTH CENTRAL, FREDERICK",2020,ANNUAL,00,00,YEAR,,2024-02-23 15:00:00.000,132.3,5.4,MD
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,24,24,MD,MARYLAND,20,NORTH CENTRAL,021,021,FREDERICK,,,00000000,,,9000,UNITED STATES,"MARYLAND, NORTH CENTRAL, FREDERICK",2019,ANNUAL,00,00,YEAR,,2024-02-23 15:00:00.000,174.7,,MD
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,24,24,MD,MARYLAND,20,NORTH CENTRAL,021,021,FREDERICK,,,00000000,,,9000,UNITED STATES,"MARYLAND, NORTH CENTRAL, FREDERICK",2018,ANNUAL,00,00,YEAR,,2024-02-23 15:00:00.000,157,,MD
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,24,24,MD,MARYLAND,20,NORTH CENTRAL,021,021,FREDERICK,,,00000000,,,9000,UNITED STATES,"MARYLAND, NORTH CENTRAL, FREDERICK",2017,ANNUAL,00,00,YEAR,,2018-02-22 15:08:35.000,163.4,,MD
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,24,24,MD,MARYLAND,20,NORTH CENTRAL,021,021,FREDERICK,,,00000000,,,9000,UNITED STATES,"MARYLAND, NORTH CENTRAL, FREDERICK",2016,ANNUAL,00,00,YEAR,,2017-02-23 15:00:08.000,139.7,,MD
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,24,24,MD,MARYLAND,20,NORTH CENTRAL,021,021,FREDERICK,,,00000000,,,9000,UNITED STATES,"MARYLAND, NORTH CENTRAL, FREDERICK",2015,ANNUAL,00,00,YEAR,,2016-02-18 15:04:50.000,166.3,,MD
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,24,24,MD,MARYLAND,20,NORTH CENTRAL,025,025,HARFORD,,,00000000,,,9000,UNITED STATES,"MARYLAND, NORTH CENTRAL, HARFORD",2022,ANNUAL,00,00,YEAR,,2024-02-23 15:00:00.000,172.5,3.4,MD
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,24,24,MD,MARYLAND,20,NORTH CENTRAL,025,025,HARFORD,,,00000000,,,9000,UNITED STATES,"MARYLAND, NORTH CENTRAL, HARFORD",2021,ANNUAL,00,00,YEAR,,2024-02-23 15:00:00.000,187.7,6.0,MD
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,24,24,MD,MARYLAND,20,NORTH CENTRAL,025,025,HARFORD,,,00000000,,,9000,UNITED STATES,"MARYLAND, NORTH CENTRAL, HARFORD",2020,ANNUAL,00,00,YEAR,,2024-02-23 15:00:00.000,161.6,3.5,MD
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,24,24,MD,MARYLAND,20,NORTH CENTRAL,025,025,HARFORD,,,00000000,,,9000,UNITED STATES,"MARYLAND, NORTH CENTRAL, HARFORD",2019,ANNUAL,00,00,YEAR,,2024-02-23 15:00:00.000,181.1,,MD
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,24,24,MD,MARYLAND,20,NORTH CENTRAL,025,025,HARFORD,,,00000000,,,9000,UNITED STATES,"MARYLAND, NORTH CENTRAL, HARFORD",2018,ANNUAL,00,00,YEAR,,2024-02-23 15:00:00.000,146.1,,MD
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,24,24,MD,MARYLAND,20,NORTH CENTRAL,025,025,HARFORD,,,00000000,,,9000,UNITED STATES,"MARYLAND, NORTH CENTRAL, HARFORD",2017,ANNUAL,00,00,YEAR,,2018-02-22 15:08:35.000,180.5,,MD
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,24,24,MD,MARYLAND,20,NORTH CENTRAL,025,025,HARFORD,,,00000000,,,9000,UNITED STATES,"MARYLAND, NORTH CENTRAL, HARFORD",2016,ANNUAL,00,00,YEAR,,2017-02-23 15:00:08.000,175.5,,MD
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,24,24,MD,MARYLAND,20,NORTH CENTRAL,025,025,HARFORD,,,00000000,,,9000,UNITED STATES,"MARYLAND, NORTH CENTRAL, HARFORD",2015,ANNUAL,00,00,YEAR,,2016-02-18 15:04:50.000,177.5,,MD
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,24,24,MD,MARYLAND,20,NORTH CENTRAL,027,027,HOWARD,,,00000000,,,9000,UNITED STATES,"MARYLAND, NORTH CENTRAL, HOWARD",2023,ANNUAL,00,00,YEAR,,2025-05-06 15:00:00.000,188.7,5.5,MD
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,24,24,MD,MARYLAND,20,NORTH CENTRAL,027,027,HOWARD,,,00000000,,,9000,UNITED STATES,"MARYLAND, NORTH CENTRAL, HOWARD",2020,ANNUAL,00,00,YEAR,,2024-02-23 15:00:00.000,179.9,2.5,MD
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,24,24,MD,MARYLAND,20,NORTH CENTRAL,027,027,HOWARD,,,00000000,,,9000,UNITED STATES,"MARYLAND, NORTH CENTRAL, HOWARD",2019,ANNUAL,00,00,YEAR,,2024-02-23 15:00:00.000,176.8,,MD
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,24,24,MD,MARYLAND,20,NORTH CENTRAL,027,027,HOWARD,,,00000000,,,9000,UNITED STATES,"MARYLAND, NORTH CENTRAL, HOWARD",2018,ANNUAL,00,00,YEAR,,2024-02-23 15:00:00.000,171.8,,MD
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,24,24,MD,MARYLAND,20,NORTH CENTRAL,027,027,HOWARD,,,00000000,,,9000,UNITED STATES,"MARYLAND, NORTH CENTRAL, HOWARD",2015,ANNUAL,00,00,YEAR,,2016-02-18 15:04:50.000,180.6,,MD
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,24,24,MD,MARYLAND,20,NORTH CENTRAL,031,031,MONTGOMERY,,,00000000,,,9000,UNITED STATES,"MARYLAND, NORTH CENTRAL, MONTGOMERY",2023,ANNUAL,00,00,YEAR,,2025-05-06 15:00:00.000,156,5.6,MD
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,24,24,MD,MARYLAND,20,NORTH CENTRAL,031,031,MONTGOMERY,,,00000000,,,9000,UNITED STATES,"MARYLAND, NORTH CENTRAL, MONTGOMERY",2021,ANNUAL,00,00,YEAR,,2024-02-23 15:00:00.000,178.8,4.9,MD
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,24,24,MD,MARYLAND,20,NORTH CENTRAL,031,031,MONTGOMERY,,,00000000,,,9000,UNITED STATES,"MARYLAND, NORTH CENTRAL, MONTGOMERY",2020,ANNUAL,00,00,YEAR,,2024-02-23 15:00:00.000,161,4.5,MD
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,24,24,MD,MARYLAND,20,NORTH CENTRAL,031,031,MONTGOMERY,,,00000000,,,9000,UNITED STATES,"MARYLAND, NORTH CENTRAL, MONTGOMERY",2015,ANNUAL,00,00,YEAR,,2016-02-18 15:04:50.000,164.2,,MD
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,24,24,MD,MARYLAND,20,NORTH CENTRAL,043,043,WASHINGTON,,,00000000,,,9000,UNITED STATES,"MARYLAND, NORTH CENTRAL, WASHINGTON",2023,ANNUAL,00,00,YEAR,,2025-05-06 15:00:00.000,129.2,6.2,MD
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,24,24,MD,MARYLAND,20,NORTH CENTRAL,043,043,WASHINGTON,,,00000000,,,9000,UNITED STATES,"MARYLAND, NORTH CENTRAL, WASHINGTON",2022,ANNUAL,00,00,YEAR,,2024-02-23 15:00:00.000,147.3,5.3,MD
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,24,24,MD,MARYLAND,20,NORTH CENTRAL,043,043,WASHINGTON,,,00000000,,,9000,UNITED STATES,"MARYLAND, NORTH CENTRAL, WASHINGTON",2021,ANNUAL,00,00,YEAR,,2024-02-23 15:00:00.000,147.6,5.5,MD
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,24,24,MD,MARYLAND,20,NORTH CENTRAL,043,043,WASHINGTON,,,00000000,,,9000,UNITED STATES,"MARYLAND, NORTH CENTRAL, WASHINGTON",2020,ANNUAL,00,00,YEAR,,2024-02-23 15:00:00.000,129.1,3.9,MD
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,24,24,MD,MARYLAND,20,NORTH CENTRAL,043,043,WASHINGTON,,,00000000,,,9000,UNITED STATES,"MARYLAND, NORTH CENTRAL, WASHINGTON",2019,ANNUAL,00,00,YEAR,,2024-02-23 15:00:00.000,158.6,,MD
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,24,24,MD,MARYLAND,20,NORTH CENTRAL,043,043,WASHINGTON,,,00000000,,,9000,UNITED STATES,"MARYLAND, NORTH CENTRAL, WASHINGTON",2016,ANNUAL,00,00,YEAR,,2017-02-23 15:00:08.000,143.1,,MD
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,24,24,MD,MARYLAND,20,NORTH CENTRAL,043,043,WASHINGTON,,,00000000,,,9000,UNITED STATES,"MARYLAND, NORTH CENTRAL, WASHINGTON",2015,ANNUAL,00,00,YEAR,,2016-02-18 15:04:50.000,151.3,,MD
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,24,24,MD,MARYLAND,30,UPPER EASTERN SHORE,,998,OTHER (COMBINED) COUNTIES,,,00000000,,,9000,UNITED STATES,"MARYLAND, UPPER EASTERN SHORE, OTHER (COMBINED) COUNTIES",2016,ANNUAL,00,00,YEAR,,2017-02-23 15:00:08.000,158.7,,MD
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,24,24,MD,MARYLAND,30,UPPER EASTERN SHORE,,998,OTHER (COMBINED) COUNTIES,,,00000000,,,9000,UNITED STATES,"MARYLAND, UPPER EASTERN SHORE, OTHER (COMBINED) COUNTIES",2015,ANNUAL,00,00,YEAR,,2016-02-18 15:04:50.000,168.8,,MD
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,24,24,MD,MARYLAND,30,UPPER EASTERN SHORE,011,011,CAROLINE,,,00000000,,,9000,UNITED STATES,"MARYLAND, UPPER EASTERN SHORE, CAROLINE",2023,ANNUAL,00,00,YEAR,,2025-05-06 15:00:00.000,178.3,4.4,MD
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,24,24,MD,MARYLAND,30,UPPER EASTERN SHORE,011,011,CAROLINE,,,00000000,,,9000,UNITED STATES,"MARYLAND, UPPER EASTERN SHORE, CAROLINE",2022,ANNUAL,00,00,YEAR,,2024-02-23 15:00:00.000,174.3,3.9,MD
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,24,24,MD,MARYLAND,30,UPPER EASTERN SHORE,011,011,CAROLINE,,,00000000,,,9000,UNITED STATES,"MARYLAND, UPPER EASTERN SHORE, CAROLINE",2021,ANNUAL,00,00,YEAR,,2024-02-23 15:00:00.000,182,4.4,MD
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,24,24,MD,MARYLAND,30,UPPER EASTERN SHORE,011,011,CAROLINE,,,00000000,,,9000,UNITED STATES,"MARYLAND, UPPER EASTERN SHORE, CAROLINE",2020,ANNUAL,00,00,YEAR,,2024-02-23 15:00:00.000,177,2.9,MD
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,24,24,MD,MARYLAND,30,UPPER EASTERN SHORE,011,011,CAROLINE,,,00000000,,,9000,UNITED STATES,"MARYLAND, UPPER EASTERN SHORE, CAROLINE",2019,ANNUAL,00,00,YEAR,,2024-02-23 15:00:00.000,162,,MD
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,24,24,MD,MARYLAND,30,UPPER EASTERN SHORE,011,011,CAROLINE,,,00000000,,,9000,UNITED STATES,"MARYLAND, UPPER EASTERN SHORE, CAROLINE",2018,ANNUAL,00,00,YEAR,,2024-02-23 15:00:00.000,155,,MD
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,24,24,MD,MARYLAND,30,UPPER EASTERN SHORE,011,011,CAROLINE,,,00000000,,,9000,UNITED STATES,"MARYLAND, UPPER EASTERN SHORE, CAROLINE",2017,ANNUAL,00,00,YEAR,,2018-02-22 15:08:35.000,180.4,,MD
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,24,24,MD,MARYLAND,30,UPPER EASTERN SHORE,011,011,CAROLINE,,,00000000,,,9000,UNITED STATES,"MARYLAND, UPPER EASTERN SHORE, CAROLINE",2016,ANNUAL,00,00,YEAR,,2017-02-23 15:00:08.000,142.8,,MD
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,24,24,MD,MARYLAND,30,UPPER EASTERN SHORE,011,011,CAROLINE,,,00000000,,,9000,UNITED STATES,"MARYLAND, UPPER EASTERN SHORE, CAROLINE",2015,ANNUAL,00,00,YEAR,,2016-02-18 15:04:50.000,167.7,,MD
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,24,24,MD,MARYLAND,30,UPPER EASTERN SHORE,015,015,CECIL,,,00000000,,,9000,UNITED STATES,"MARYLAND, UPPER EASTERN SHORE, CECIL",2023,ANNUAL,00,00,YEAR,,2025-05-06 15:00:00.000,179.6,3.4,MD
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,24,24,MD,MARYLAND,30,UPPER EASTERN SHORE,015,015,CECIL,,,00000000,,,9000,UNITED STATES,"MARYLAND, UPPER EASTERN SHORE, CECIL",2022,ANNUAL,00,00,YEAR,,2024-02-23 15:00:00.000,178.7,2.7,MD
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,24,24,MD,MARYLAND,30,UPPER EASTERN SHORE,015,015,CECIL,,,00000000,,,9000,UNITED STATES,"MARYLAND, UPPER EASTERN SHORE, CECIL",2021,ANNUAL,00,00,YEAR,,2024-02-23 15:00:00.000,171.8,2.7,MD
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,24,24,MD,MARYLAND,30,UPPER EASTERN SHORE,015,015,CECIL,,,00000000,,,9000,UNITED STATES,"MARYLAND, UPPER EASTERN SHORE, CECIL",2020,ANNUAL,00,00,YEAR,,2024-02-23 15:00:00.000,178,1.8,MD
